imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics
tt9652322,Chief Daddy,Chief Daddy,2018,2018-12-14,Comedy,99,Nigeria,"English, Yoruba",Niyi Akinmolayan,Bode Asiyanbi,EbonyLife Films,"Aiyeola Bisola, Dakore Egbuson, Funke Akindele, Zainab Balogun, Shaffy Bello, Chioma Omeruah, Ini Edo, Linda Ihuoma-Suleiman, Falz, Mawuli Gavor, Kate Henshaw-Nuttal, Lepacious Bose, Richard Mofe-Damijo, M.I. Abaga, Beverly Naya","'Chief Daddy' tells the story of billionaire industrialist Chief Beecroft, a flamboyant benefactor to a large extended family of relatives, household staff and assorted mistresses. Chief ...",5.0,172,,,,,13.0,
tt9652730,National Theatre Live: All About Eve,National Theatre Live: All About Eve,2019,2019-04-11,Drama,148,UK,English,"Ivo van Hove, Nick Wickham","Mary Orr, Ivo van Hove",Sonia Friedman Productions,"Gillian Anderson, Lily James, Julian Ovenden, Monica Dolan, Stanley Townsend, Sheila Reid, Rhashan Stone, Jessie Mei Li, Tsion Habte, Michael Warburton, Ian Drysdale, Philip Voyzey","Eve shows up in the dressing room of Broadway mega-star Margo Channing and tells Margo and her friends a melancholy life story. Margo takes Eve under her wing, only to have Eve use her and connive against her.",8.2,259,,,$ 1696238,,3.0,4.0
tt9652782,Bait,Bait,2019,2019-08-30,Drama,89,UK,English,Mark Jenkin,Mark Jenkin,Early Day Films,"Edward Rowe, Mary Woodvine, Simon Shepherd, Giles King, Chloe Endean, Isaac Woodvine, Georgia Ellery, Jowan Jacobs, Stacey Guthrie, Tristan Sturrock, Martin Ellis, Morgan Val Baker, Janet Thirlaway","Martin is a fisherman without a boat, his brother Steven having re-purposed it as a tourist tripper. With their childhood home now a get-away for London money, Martin is displaced to the estate above the harbour.",7.2,3036,,,,84.0,45.0,44.0
tt9652888,Along Came the Devil 2,Along Came the Devil 2,2019,2019-10-11,"Horror, Thriller",87,USA,,Jason DeVan,"Jason DeVan, Jason DeVan",DeVan Clan Productions,"Laura Wiggins, Bruce Davison, Mark Ashworth, Kylie Delre, Kyla Deaver, Tiffany Fallon, Bill Barrett, Nikki Tomlinson, Viviana Chavez, Ahmed Lucan, Troy Faruk, Heather DeVan, Frank Brennan, Diesel Madkins, Tristan DeVan","After receiving an unsettling voicemail, Jordan (Wiggins) returns home, looking for answers, only to find her estranged father and even more questions. A demonic force has attached itself ...",4.4,368,,,,,13.0,5.0
tt9653184,Ulan,Ulan,2019,2019-03-13,"Drama, Fantasy, Mystery",96,Philippines,Tagalog,Irene Villamor,Irene Villamor,Viva Films,"Nadine Lustre, Carlo Aquino, Marco Gumabao, AJ Muhlach, Perla Bautista, Leo Martinez, William Martinez, Andrea Del Rosario, Kylie Verzosa, Josef Elizalde, Angeli Bayani, Elia Ilano, Limer Veloso, Xenia Barrameda, Jhon Roe Apolis","Maya (Lustre) is a girl who has always held a pessimistic view of the rain, reminding her of failed love and other depressing things. Will the rain ever stop her in her journey to overcome past heartaches?",7.3,125,,,$ 11327,,30.0,15.0
tt9653828,Arest,Arest,2019,2019-02-06,Drama,126,Romania,Romanian,Andrei Cohn,"Andrei Cohn, Andrei Cohn",Mandragora,"Alexandru Papadopol, Iulian Postelnicu, András Hatházi, Sorin Cocis, Marian Alexoaia, Alin Florea, Liviu Pintileasa, Diana Vladu","In August 1983, architect Dinu Neagu together with his wife and two children, a boy and a girl, are on a beach of nudists near an industrial area. He is arrested and taken to Bucharest ...",7.3,172,,,$ 5601,,2.0,3.0
tt9657764,Yi wen ding qing,Yi wen ding qing,2019,2019-02-14,"Comedy, Romance",122,"Taiwan, China",Mandarin,Yu Shan Chen,"Kaoru Tada, Yung-Ting Tseng",New Classics Media,"Talu Wang, Yun Lin, Kenji Chen, Cecilia Choi, Chih-Yuan Tai, Christopher Ming-Shun Lee, Christy Chung, Yunyun Han, Li-Tung Chang, Tzu-Chiang Chao, Fan-Rou Chen, Alina Cheng, Wei-Yu Chou, Hsin-Ling Chung, Hsin-Hao Hsieh","Adapted from Japanese manga series ""Itazura na Kiss"", about a teen girl who falls in love with her fellow senior since their first day of high school.",5.9,421,,,$ 29206238,,3.0,3.0
tt9657904,The Long Good-Bye,The Long Good-Bye,2019,2019-05-31,"Drama, Family",127,Japan,Japanese,Ryôta Nakano,"Ryôta Nakano, Toshiya Ôno",Asmik Ace,"Yû Aoi, Hannah Grace, Yuito Kamata, Chieko Matsubara, Yûko Takeuchi, Tsutomu Yamazaki","A seventy-year-old retired school headmaster informs his wife and daughters that he has Alzheimer's disease. They are all concerned, but react differently due to their individual situations...",6.9,306,,,$ 70873,,1.0,6.0
tt9659470,Night,Night,2019,2019-03-23,"Horror, Thriller",65,USA,English,Nicholas Michael Jacobs,Nicholas Michael Jacobs,,"Alexis Beacher, Danielle Iannucci, Gianna Jacobs, Nicholas Michael Jacobs","A young girl is kidnapped by a strange man, who forces her to be the star of his sick and twisted live stream.",3.9,668,$ 1000,,,,34.0,34.0
tt9663258,Trhlina,Trhlina,2019,2019-01-24,"Mystery, Thriller",111,Slovakia,Slovak,Peter Bebjak,"Tomás Bombík, Jozef Karika",,"David Hartl, Emanuel Hason, Mary Havranová, Ondrej Hraska, Ela Lehotská, Juraj Loj, Matej Marusin, Tomas Mastalir, Tomas Mischura, Jaroslav Mottl, Martin Salacha","Igor, an unemployed university graduate, discovers the psychiatric assessment reports of Walter Fischer. One day seventy years ago, Fischer disappeared under mysterious circumstances while ...",5.5,335,,,$ 1826247,,2.0,2.0
tt9663702,The Secret Men Club,The Secret Men Club,2019,2019-01-22,Comedy,105,Egypt,Arabic,Khaled El Halafawy,Ayman Wattar,,"Karim Abdel Aziz, Ghadah Adel, Nisreen Tafish, Maged El-Kidwani, Bayyumi Fuad, Ahmed Amin, Julia Chaouachi, Moataz El Tony, Hamdi El-Mirghani, Hoda Eletreby, Yara Al Halafawy, Akram Hosny, Hesham Maged, Adam Wahdan, Ayman Wattar","Where some men decide to assemble, and call it ""the secret men's club"", where the dentist helps Adham a group of male friends to join the club, after the escalating relationship with his ...",6.5,1352,,,$ 1099982,,6.0,
tt9664078,American Son,American Son,2019,2019-11-01,Drama,90,USA,English,Kenny Leon,Christopher Demos-Brown,Netflix,"Kerry Washington, Steven Pasquale, Jeremy Jordan, Eugene Lee",An estranged couple reunite in a Florida police station to help find their missing teenage son.,5.7,5917,,,,34.0,311.0,24.0
tt9664206,L'acrobate,L'acrobate,2019,2019-10-02,Drama,134,Canada,"French, Russian, English",Rodrigue Jean,Rodrigue Jean,Transmar Films,"Sébastien Ricard, Yury Paulau, Victor Fomine, Chloé Germentier, Amine Farhat","Montreal is snowed under. While the downtown cranes dance their hypnotic ballet, two strangers meet randomly in an unfinished apartment. Their chance encounter leads to a violent attraction and a dependency beyond reason.",6.2,201,,,,,6.0,3.0
tt9664732,Disco Raja,Disco Raja,2020,2020-01-24,"Action, Sci-Fi",141,India,Telugu,Vi Anand,"Vi Anand, Abburi Ravi",SRT Entertainments,"Ravi Teja, Payal Rajput, Nabha Natesh, Bobby Simha, Vennela Kishore, Suneel, Shishir Sharma, Tanya Hope, Raghu Babu, V.K. Naresh, Temper Vamsi, Mahesh Achanta, Ananth, Satya, Rajsekhar Aningi","Attacked and frozen to death, a dead man is revived by a group of doctors with the help of a technology that brings back dead people alive.",6.4,843,,,$ 51934,,33.0,2.0
tt9665400,Mehandi Circus,Mehandi Circus,2019,2019-04-19,Drama,135,India,Tamil,Raju Saravanan,Raju Murugan,Studio Green,"Madhampatty Rangaraj, Shweta Tripathi, Ankur Vikal, R.J. Vignesh, .R.J. Vigneshkanth, Vela Ramamoorthy, G. Marimuthu, Pooja Tambe",A music shop owner falls in love with a girl from a circus troupe that has come to his village. But caste and class stand in the way.,7.4,358,,,,,13.0,5.0
tt9665402,Seetha,Seetha,2019,2019-05-24,Romance,161,India,"Telugu, Malayalam",Teja,"Gopalakrishna Paruchuri, Venkateswara Rao Paruchuri",Bhavani DVD,"Sai Srinivas Bellamkonda, Kajal Aggarwal, Meena Kumari, Bhagyaraj, Sonu Sood, Rethika Srinivas, Abhinav Gomatam, Mannara Chopra, Abhimanyu Singh, Srinivasa Rao Kota, Duvvasi Mohan, Tanikella Bharani, Rohit Pathak, Sangeetha, Giri Babu","A four-year-old Ram is left in a monastery by a person named Anand Mohan and is promised that Sita will come to take care of him. Ram is innocent and cute. He makes Ram promise that he too,...",4.9,518,,,$ 6954,,10.0,
tt9668564,Sir-Ayet,Sir-Ayet,2019,2019-02-08,Horror,95,Turkey,Turkish,Onur Aldogan,Onur Aldogan,Enis Özkan Film,"Demet Oran, Sinan Taskan, Aydan Akboga, Gizem Terzi, Ilayda Özenses, Ali Burak Küçük, Rifat Kanpara, Evren Çelikoglu, Onurcem Aydemir, Seyfettin Caliskan, Gülbani Konur, Begüm Savcin, Firat Karga, Hasan Küçük","Hicran loses her beloved husband about a year ago, and Hicran, who cannot accept the absence of her husband, is going through difficult times. She gets psychological support with the help ...",3.2,107,,,$ 242540,,2.0,
tt9668594,Aidiyet,Aidiyet,2019,2019-02-07,"Crime, Drama, Romance",73,"Turkey, Canada, France",Turkish,Burak Cevik,Burak Cevik,Fol Film,"Eylül Su Sapan, Çaglar Yalçinkaya","A man recounts the murder of his future mother-in-law, how he met his lover, and what led up to the deadly crime.",5.9,523,,,,,,4.0
tt9670282,Zoombies 2,Zoombies 2,2019,2019-03-26,"Action, Adventure, Comedy",84,USA,English,Glenn Miller,Scotty Mullen,Slightly Distorted Productions,"Erica Sturdefant, Jonathon Buckley, Jarrid Masse, Terra Strong, Jumarcus Mason, Caleb Thomas, Peter Stickles, Troy Castaneda, Adam Meredith, Ashley Alva, Jaime Nungaray, Himanshu Prasad, Jazz, Sacha the Urasia, Zuri the Sevral",A game ranger and a team of poachers end up surrounded by zombie animals and they forge an alliance to stop the beasts before the super-zombie virus spreads to the entire world.,3.5,329,$ 100000,,,,12.0,6.0
tt9670480,Gaddalakonda Ganesh,Gaddalakonda Ganesh,2019,2019-09-20,"Action, Thriller",130,India,Telugu,Harish Shankar,"Mithun Chaitanya, Harish Shankar",14 Reels Plus,"Varun Tej, Atharvaa Murali, Mirnalini Ravi, Pooja Hegde, Ananth, Annapoorna, Darbha Appaji Ambarisha, Raghu Babu, Tanikella Bharani, Brahmaji, Brahmanandam, Vamsee Chaganti, Dimple Hayathi, Prasanna Kumar, Gururaj Manepalli","An aspiring filmmaker who wants to direct a realistic story, stumbles upon a menacing villain and to learn the nitty-gritties of the villain's character, he puts his and his friend's life on the line.",6.6,790,,,$ 79756,,15.0,3.0
tt9671918,Adventure Boyz,Adventure Boyz,2019,2019-07-20,Family,93,UK,English,Howard J. Ford,,Latitude Films,"Jon Campling, Angela Dixon, Howard J. Ford, Justin Hayward, Russell Shaw, Glenn Salvage, Ruben Pol, Flip Webster, Jonathan Hansler, Richard Banks, Anthony Arundell, Lee Nicholas Harris, Sharon Lawrence, Sorcha Brooks, Sarah Maddocks","When England's largest castle is robbed by a notorious crime boss (Jon Campling, Harry Potter's Death Eater), the last thing he and his criminal gang expected to be up against were two boys on BMX and their speedway racing dad.",5.1,206,,,,,71.0,8.0
tt9674226,A Dog Barking at the Moon,A Dog Barking at the Moon,2019,2020-02-19,Drama,107,"China, Spain",Mandarin,Lisa Zi Xiang,Lisa Zi Xiang,Acorn Studio,"Renhua Na, Gaowa Siqin, Zhang Yinyue, Jiang Bing, Ming Xing, Wu Renyuan, Thomas Fiquet, Chen Zhenyuan, Wang Xilu, Li Fuzhu","A Chinese family saga, told in different periods of time, commencing with the wife's discovery of her husband's homosexuality. When her adult daughter comes to visit, other secrets slowly come to light.",5.9,126,,,,,2.0,29.0
tt9675274,Cinayet Süsü,Cinayet Süsü,2019,2019-10-25,"Comedy, Crime",112,Turkey,Turkish,Ali Atay,"Ali Atay, Aziz Kedi",TAFF Pictures,"Ugur Yücel, Binnur Kaya, Cengiz Bozkurt, Feyyaz Yigit, Mert Denizmen, Mehmet Özgür, Aycan Koptur, Lesli Karavil, Ozan Ayhan, Nevsin Mengu, Omer Faruk Yildirim, Yucel Yuksel, Salihcan Kaya, Ozlem Aktas, Fatma Nilgun Islamoglu","A serial killer keeps creating crime scenes that are ridiculously decorated with paints, markings and poems everywhere. The team begin solving the most mysterious murder case of the country, using the most wrong methods.",6.7,10880,,,$ 2290543,,49.0,3.0
tt9675464,Gang Leader,Gang Leader,2019,2019-09-13,"Action, Comedy",155,India,Telugu,Vikram K. Kumar,"Vikram K. Kumar, Mukund Pandey",Mythri Movie Makers,"Nani, Lakshmi, Sukumar, Vennela Kishore, Kartikeya Gummakonda, Priyanka Arulmohan, Anish Kuruvilla, Priyadarshi, Saranya Ponvannan, Shriya Reddy, Satya, Praveen, Ram Prasad, Josh Ravi, Jay Jha","Nani plays the gang leader of five women belonging to different age groups, helping them to plot revenge.",7.6,2163,,,$ 161321,,42.0,4.0
tt9675716,Nerkonda Paarvai,Nerkonda Paarvai,2019,2019-08-08,"Action, Drama, Thriller",157,India,Tamil,H. Vinoth,H. Vinoth,Bayview Projects,"Ajith Kumar, Shraddha Srinath, Abhirami Venkatachalam, Andrea Tariang, Arjun Chidambaram, Adhik Ravichandran, Aswin Rao, Rangaraj Pandey, Sujith Sankar, V. Jayaprakash, Junior Balaiya, Delhi Ganesh, Vidya Balan, Dinesh Nair, Apurba Panda","When three young women are implicated in a crime, a retired lawyer steps forward to help them clear their names.",8.2,4967,,,$ 768540,,184.0,6.0
tt9678892,Camille,Camille,2019,2019-10-16,"Biography, Drama",90,France,"French, Peul",Boris Lojkine,"Boris Lojkine, Boris Lojkine",Unité de Production,"Nina Meurisse, Fiacre Bindala, Bruno Todeschini, Grégoire Colin, Augustin Legrand, Michel Zumstein, Ousnabée Zounoua, Abdouraouf Diallo, Rafiki Fariala, Mireille Perrier, Antoine Gouy, Aurélie Mazzeo, Sammy Bangafaye, Kevin Pascal Mette, Antonin Schopfer","The story of Camille Lepage, a French photojournalist who was killed at age 26 in the Central African Republic.",6.9,190,,,$ 151450,,1.0,4.0
tt9680064,Walter,Walter,2019,2019-03-20,Comedy,90,"France, Belgium",French,Varante Soudjian,"Thomas Pone, Varante Soudjian",Vertigo,"Issaka Sawadogo, Alban Ivanov, Judith El Zein, David Salles, Alexandre Antonio, Samuel Bambi, Karim Jebli, Nordine Salhi, Mara Taquin, Esther Aflalo, Catherine Jandrain, Véronique Guérin, Michel Nabokoff, Quentin Marteau, Emmanuelle Gilles-Rousseau","For Goran and his team of amateur shooters, the plan was almost perfect: to enter a hypermarket at night to rob a jeweler. But these ""broken arms"" had not anticipated the arrival of a vigil...",5.1,181,,,$ 2811644,,2.0,4.0
tt9680136,Pati Patni Aur Woh,Pati Patni Aur Woh,2019,2019-12-06,"Comedy, Romance",126,India,Hindi,Mudassar Aziz,"Mudassar Aziz, Mudassar Aziz",T-Series Films,"Kartik Aaryan, Bhumi Pednekar, Ananya Panday, Aparshakti Khurana, Rajesh Sharma, Geeta Agrawal Sharma, K.K. Raina, Navni Parihar, Neeraj Sood, Manu Rishi Chadha, Ankita Goraya, Shubham Kumar, Sunny Singh Nijjar, Kriti Sanon, Harsh Abbasi","Chintu Tyagi is an ordinary, middle class man who finds himself torn between his wife and another woman.",5.8,5241,,$ 874044,$ 6712525,,95.0,12.0
tt9680166,Yeh Suhaagraat Impossible,Yeh Suhaagraat Impossible,2019,2019-03-08,Comedy,92,India,Hindi,Abhinav Thakur,,Piecewing Productions,"Preetika Chauhan, Pratap Saurabh, Pradeep Sharma, Aloknath Pathak, Aarav Mavi","Based on the backdrop of the weddings that happen in the states of Uttar Pradesh and Bihar, the film focuses on the entire drama, chaos, cultural differences and ego clashes that take place during a wedding.",8.7,490,,,,,2.0,
tt9680180,Baccha shoshur,Baccha shoshur,2019,2019-02-08,Drama,124,India,Bengali,Biswarup Biswas,,Jeetz Filmworks,"Biswarup Biswas, Chiranjit, Jeet, Koushani Mukherjee",Spandan Islam (Jeet) sees his father-in-law (Chiranjeet Chakraborty) in his son. How will he escape?,5.5,175,,,,,3.0,
tt9680630,Zhu xian I,Zhu xian I,2019,2019-09-12,"Fantasy, Romance",101,China,"Mandarin, Cantonese",Siu-Tung Ching,"Jie Shen, Jian Yang",New Classics Media,"Zhan Xiao, Qin Li, Meiqi Meng, Yixin Tang, Duanduan Liu, Shen Li, Anthony Bao, Hsiao-hsuan Chen, Liwei Chen, David Chiang, Hsin-chih Chiu, Norman Chu, Xu Dai, Zhengting He, Jun Yit Lai","After the massacre of his village, Zhang Xiaofan is taken in by the Qing Yun Sect where he begins his journey of cultivation. When he finds out the truth behind the deaths of his parents, ...",5.8,652,,,$ 57149764,,24.0,2.0
tt9681728,Malchik russkiy,Malchik russkiy,2019,2020-02-06,"Drama, War",72,Russia,Russian,Alexander Zolotukhin,,Example of Intonation,"Mikhail Buturlov, Filipp Dyachkov, Sergey Goncharenko, Vladimir Korolev, Artem Leshik, Danil Tyabin","The First World war was a tragedy that launched a series of severe tests for the Russian people: revolution, civil war, famine, political repression, the Second World war. And all this fell...",6.3,584,EUR 621822,,$ 13939,,2.0,10.0
tt9683250,Blakus,Blakus,2019,2019-03-01,"Comedy, Drama, Romance",80,Latvia,"Latvian, Russian",Alise Zarina,"Alise Zarina, Marta Elina Martinsone",MF Production,"Anta Aizupe, Aris Matesovics, Amelija Aboltina, Henrijs Arajs, Edgars Balins, Aiva Birbele, Gerda Embure, Marta Grigale, Jana Herbsta, Armands Ikalis, Girts Jakovlevs, Vizma Kalme, Ivars Krasts, Janis Krivens, Gatis Maliks","Louise and Kaspars meet on a trip to celebrate Midsummer's Eve. They're both running away from their lives; they're young, talented, and lost, and the trip turns into a shared journey through a relationship over the course of 3 years.",7.0,341,,,,,2.0,
tt9683478,L'altra metà,The Half of It,2020,2020-05-01,"Comedy, Drama, Romance",104,USA,"Spanish, English, Mandarin, French, Hindi",Alice Wu,Alice Wu,Likely Story,"Leah Lewis, Daniel Diemer, Alexxis Lemire, Wolfgang Novogratz, Collin Chou, Becky Ann Baker, Enrique Murciano, MacIntyre Dixon, Catherine Curtin, Alec Tincher, Bonnie Flannery, Tyler Crozier, Spencer Wawak, Patrick T. Johnson, Gabi Samels","When smart but cash-strapped teen Ellie Chu agrees to write a love letter for a jock, she doesn't expect to become his friend - or fall for his crush.",6.9,23525,,,,74.0,266.0,72.0
tt9685652,Greyhound Attack,Greyhound Attack,2019,2019-03-28,"Action, Drama, War",80,USA,English,Christopher Forbes,Christopher Forbes,Forbesfilm,"Brad Owens, Scotty Sparks, Bob Young, Christopher Brophy, William Wylie, Ronald Blanton, Joseph Zuchowski, Jezibell Anat, Eric Miller, Charlie Gabel, Stephen Gilliam, Lin Laffitte, Catherine Jerald, Kayla Coppa, Barry W. Jerald Jr.",,1.2,215,$ 1500000,,,,44.0,
tt9686154,You Will Die at 20,You Will Die at 20,2019,2020-02-12,Drama,103,"Sudan, France, Egypt, Germany, Norway, Qatar",Arabic,Amjad Abu Alala,"Amjad Abu Alala, Yousef Ibrahim",Andolfi,"Islam Mubarak, Mustafa Shehata, Moatasem Rashed, Mahmoud Alsarraj, Bonna Khalid, Talal Afifi, Mazin Ahmed, Hassan Ali, Mohamed Khalil, Asjad Mohamed, Amal Mustafa","Shortly after Muzamil was born, the village's holy man predicts that he will die at age 20. Muzamil's father can't stand the curse and leaves home. Sakina raises her son as a single mother, overly protective. One day, Muzamil turns 19.",7.2,788,EGP 10,,,,6.0,11.0
